111556.15,-25.15,36.7434938,127.1151199,R
111556.15,-25.15,36.7434938,127.1151199,R
111556.21,-25.17,36.7434938,127.1151199,R
111556.21,-25.17,36.7434938,127.1151199,R
111556.27,-25.18,36.7434938,127.1151199,R
111556.27,-25.18,36.7434938,127.1151199,R
111556.34,-25.18,36.7434938,127.1151199,R
111556.34,-25.19,36.7434938,127.1151199,R
111556.40,-25.19,36.7434938,127.1151199,R
111556.40,-25.19,36.7434938,127.1151199,R
111556.46,-25.08,36.7434938,127.1151199,R
111556.52,-25.08,36.7434938,127.1151199,R
111556.52,-25.08,36.7434938,127.1151199,R
111556.59,-25.08,36.7434938,127.1151199,R
111556.59,-25.08,36.7434938,127.1151199,R
111556.65,-25.11,36.7434938,127.1151199,R
111556.65,-25.11,36.7434938,127.1151199,R
111556.71,-25.11,36.7434938,127.1151199,R
111556.71,-25.11,36.7434938,127.1151199,R
111556.77,-25.12,36.7434938,127.1151199,R
111556.77,-25.12,36.7434938,127.1151199,R
111556.84,-25.13,36.7434938,127.1151199,R
111556.84,-25.13,36.7434938,127.1151199,R
111556.90,-25.13,36.7434938,127.1151199,R
111556.90,-25.13,36.7434938,127.1151199,R
111556.96,-25.13,36.7434938,127.1151199,R
111556.96,-25.13,36.7434938,127.1151199,R
111557.02,-25.13,36.7434938,127.1151199,R
111557.02,-25.13,36.7434938,127.1151199,R
111557.09,-25.14,36.7434938,127.1151199,R
111557.15,-25.13,36.7434938,127.1151199,R
111557.15,-25.14,36.7434938,127.1151199,R
111557.21,-25.15,36.7434938,127.1151199,R
111557.21,-25.15,36.7434938,127.1151199,R
111557.27,-25.15,36.7434938,127.1151199,R
111557.27,-25.15,36.7434938,127.1151199,R
111557.34,-25.17,36.7434938,127.1151199,R
111557.34,-25.17,36.7434938,127.1151199,R
111557.40,-25.18,36.7434938,127.1151199,R
111557.40,-25.19,36.7434938,127.1151199,R
111557.46,-25.08,36.7434938,127.1151199,R
111557.46,-25.07,36.7434938,127.1151199,R
111557.46,-25.07,36.7434938,127.1151199,R
111557.52,-25.08,36.7434938,127.1151199,R
111557.52,-25.08,36.7434938,127.1151199,R
111557.59,-25.08,36.7434938,127.1151199,R
111557.59,-25.08,36.7434938,127.1151199,R
111557.71,-25.09,36.7434938,127.1151199,R
111557.71,-25.09,36.7434938,127.1151199,R
111557.77,-25.09,36.7434938,127.1151199,R
111557.77,-25.09,36.7434938,127.1151199,R
111557.84,-25.11,36.7434938,127.1151199,R
111557.84,-25.11,36.7434938,127.1151199,R
111557.90,-25.11,36.7434938,127.1151199,R
111557.90,-25.11,36.7434938,127.1151199,R
111557.96,-25.11,36.7434938,127.1151199,R
111557.96,-25.11,36.7434938,127.1151199,R
111558.02,-25.12,36.7434938,127.1151199,R
111558.02,-25.13,36.7434938,127.1151199,R
111558.09,-25.13,36.7434938,127.1151199,R
111558.09,-25.13,36.7434938,127.1151199,R
111558.15,-25.14,36.7434938,127.1151199,R
111558.15,-25.14,36.7434938,127.1151199,R
111558.21,-25.14,36.7434938,127.1151199,R
111558.27,-25.14,36.7434938,127.1151199,R
111558.27,-25.14,36.7434938,127.1151199,R
111558.34,-25.15,36.7434938,127.1151199,R
111558.34,-25.15,36.7434938,127.1151201,R
111558.40,-25.17,36.7434938,127.1151201,R
111558.40,-25.17,36.7434938,127.1151201,R
111558.46,-25.08,36.7434938,127.1151202,R
111558.46,-25.08,36.7434938,127.1151202,R
111558.46,-25.08,36.7434938,127.1151202,R
111558.52,-25.08,36.7434938,127.1151206,R
111558.52,-25.08,36.7434938,127.1151206,R
111558.59,-25.09,36.7434938,127.1151208,R
111558.59,-25.09,36.7434938,127.1151208,R
111558.65,-25.11,36.7434938,127.1151211,R
111558.65,-25.11,36.7434938,127.1151211,R
111558.71,-25.12,36.7434932,127.1151216,R
111558.71,-25.12,36.7434932,127.1151216,R
111558.77,-25.12,36.7434932,127.1151221,R
111558.77,-25.12,36.7434932,127.1151221,R
111558.90,-25.12,36.7434927,127.1151227,R
111558.90,-25.12,36.7434927,127.1151227,R
111558.96,-25.13,36.7434927,127.1151234,R
111558.96,-25.13,36.7434927,127.1151234,R
111559.02,-25.13,36.7434922,127.1151241,R
111559.02,-25.13,36.7434922,127.1151244,R
111559.09,-25.13,36.7434922,127.1151250,R
111559.09,-25.13,36.7434917,127.1151253,R
111559.09,-25.13,36.7434917,127.1151253,R
111559.15,-25.15,36.7434917,127.1151263,R
111559.21,-25.17,36.7434912,127.1151267,R
111559.21,-25.17,36.7434912,127.1151267,R
111559.27,-25.21,36.7434912,127.1151277,R
111559.27,-25.25,36.7434907,127.1151283,R
111559.34,-25.27,36.7434907,127.1151288,R
111559.34,-25.32,36.7434902,127.1151293,R
111559.40,-25.36,36.7434902,127.1151299,R
111559.46,-25.39,36.7434897,127.1151304,R
111559.46,-25.38,36.7434897,127.1151314,R
111559.52,-25.42,36.7434897,127.1151319,R
111559.52,-25.42,36.7434897,127.1151319,R
111559.59,-25.51,36.7434892,127.1151333,R
111559.59,-25.51,36.7434892,127.1151333,R
111559.65,-25.61,36.7434887,127.1151346,R
111559.65,-25.61,36.7434887,127.1151346,R
111559.71,-25.70,36.7434882,127.1151361,R
111559.71,-25.70,36.7434882,127.1151361,R
111559.77,-25.81,36.7434876,127.1151376,R
111559.77,-25.81,36.7434876,127.1151376,R
111559.84,-25.92,36.7434866,127.1151391,R
111559.84,-25.92,36.7434866,127.1151391,R
111559.90,-26.01,36.7434861,127.1151406,R
111559.90,-26.01,36.7434861,127.1151406,R
111559.96,-26.12,36.7434856,127.1151422,R
111600.02,-26.15,36.7434851,127.1151431,R
111600.02,-26.15,36.7434851,127.1151431,R
111600.02,-26.24,36.7434846,127.1151447,R
111600.02,-26.24,36.7434846,127.1151447,R
111600.15,-26.28,36.7434841,127.1151464,R
111600.15,-26.28,36.7434841,127.1151464,R
111600.21,-26.32,36.7434831,127.1151483,R
111600.21,-26.32,36.7434826,127.1151491,R
111600.27,-26.32,36.7434826,127.1151501,R
111600.27,-26.32,36.7434821,127.1151511,R
111600.34,-26.31,36.7434815,127.1151519,R
111600.34,-26.31,36.7434810,127.1151529,R
111600.34,-26.31,36.7434810,127.1151529,R
111600.40,-26.33,36.7434805,127.1151549,R
111600.46,-26.42,36.7434805,127.1151556,R
111600.46,-26.43,36.7434800,127.1151566,R
111600.46,-26.43,36.7434800,127.1151566,R
111600.52,-26.46,36.7434795,127.1151586,R
111600.52,-26.46,36.7434795,127.1151586,R
111600.65,-26.50,36.7434785,127.1151607,R
111600.65,-26.50,36.7434785,127.1151607,R
111600.71,-26.52,36.7434775,127.1151629,R
111600.71,-26.52,36.7434775,127.1151629,R
111600.77,-26.55,36.7434770,127.1151651,R
111600.77,-26.55,36.7434770,127.1151651,R
111600.84,-26.58,36.7434759,127.1151674,R
111600.84,-26.58,36.7434759,127.1151674,R
111600.90,-26.61,36.7434749,127.1151698,R
111600.90,-26.61,36.7434749,127.1151698,R
111600.96,-26.64,36.7434739,127.1151721,R
111600.96,-26.64,36.7434739,127.1151721,R
111601.02,-26.68,36.7434729,127.1151746,R
111601.02,-26.69,36.7434724,127.1151758,R
111601.09,-26.70,36.7434719,127.1151771,R
111601.09,-26.71,36.7434714,127.1151782,R
111601.15,-26.74,36.7434709,127.1151796,R
111601.21,-26.75,36.7434704,127.1151809,R
111601.21,-26.76,36.7434698,127.1151822,R
111601.21,-26.76,36.7434698,127.1151822,R
111601.27,-26.77,36.7434688,127.1151849,R
111601.34,-26.80,36.7434683,127.1151862,R
111601.34,-26.82,36.7434678,127.1151876,R
111601.40,-26.82,36.7434673,127.1151889,R
111601.40,-26.82,36.7434673,127.1151889,R
111601.46,-26.88,36.7434663,127.1151916,R
111601.46,-26.80,36.7434663,127.1151926,R
111601.52,-26.81,36.7434658,127.1151939,R
111601.52,-26.81,36.7434658,127.1151939,R
111601.59,-26.82,36.7434648,127.1151967,R
111601.59,-26.82,36.7434648,127.1151967,R
111601.65,-26.84,36.7434637,127.1151998,R
111601.65,-26.84,36.7434637,127.1151998,R
111601.71,-26.88,36.7434622,127.1152026,R
111601.71,-26.88,36.7434622,127.1152026,R
111601.77,-26.90,36.7434612,127.1152056,R
111601.77,-26.90,36.7434612,127.1152056,R
111601.84,-26.94,36.7434597,127.1152086,R
111601.84,-26.94,36.7434597,127.1152086,R
111601.90,-26.99,36.7434587,127.1152116,R
111601.90,-26.99,36.7434587,127.1152116,R
111601.96,-27.01,36.7434576,127.1152147,R
111602.02,-27.01,36.7434566,127.1152162,R
111602.02,-27.03,36.7434561,127.1152178,R
111602.09,-27.05,36.7434556,127.1152194,R
111602.09,-27.07,36.7434551,127.1152209,R
111602.15,-27.07,36.7434541,127.1152226,R
111602.15,-27.09,36.7434536,127.1152243,R
111602.21,-27.12,36.7434531,127.1152258,R
111602.21,-27.12,36.7434531,127.1152258,R
111602.27,-27.14,36.7434515,127.1152291,R
111602.27,-27.14,36.7434515,127.1152291,R
111602.34,-27.18,36.7434500,127.1152324,R
111602.34,-27.19,36.7434495,127.1152341,R
111602.40,-27.19,36.7434490,127.1152358,R
111602.46,-27.21,36.7434480,127.1152374,R
111602.46,-27.24,36.7434475,127.1152393,R
111602.52,-27.01,36.7434480,127.1152404,R
111602.52,-27.01,36.7434480,127.1152404,R
111602.59,-27.05,36.7434464,127.1152439,R
111602.59,-27.05,36.7434464,127.1152439,R
111602.65,-27.07,36.7434454,127.1152474,R
111602.65,-27.07,36.7434454,127.1152474,R
111602.71,-27.09,36.7434439,127.1152509,R
111602.71,-27.09,36.7434439,127.1152509,R
111602.77,-27.13,36.7434424,127.1152544,R
111602.77,-27.13,36.7434424,127.1152544,R
111602.84,-27.15,36.7434409,127.1152579,R
111602.84,-27.15,36.7434409,127.1152579,R
111602.90,-27.19,36.7434393,127.1152616,R
111602.90,-27.19,36.7434393,127.1152616,R
111602.96,-27.24,36.7434378,127.1152653,R
111602.96,-27.24,36.7434378,127.1152653,R
111603.02,-27.26,36.7434363,127.1152689,R
111603.09,-27.27,36.7434358,127.1152707,R
111603.09,-27.27,36.7434358,127.1152707,R
111603.15,-27.31,36.7434342,127.1152746,R
111603.15,-27.32,36.7434332,127.1152764,R
111603.21,-27.34,36.7434322,127.1152782,R
111603.21,-27.36,36.7434317,127.1152801,R
111603.21,-27.36,36.7434317,127.1152801,R
111603.27,-27.40,36.7434302,127.1152839,R
111603.34,-27.42,36.7434292,127.1152857,R
111603.34,-27.42,36.7434292,127.1152857,R
111603.40,-27.45,36.7434276,127.1152896,R
111603.40,-27.46,36.7434271,127.1152916,R
111603.46,-27.49,36.7434261,127.1152934,R
111603.52,-26.88,36.7434266,127.1152956,R
111603.52,-26.88,36.7434266,127.1152956,R
111603.52,-26.92,36.7434251,127.1152994,R
111603.52,-26.92,36.7434251,127.1152994,R
111603.65,-26.95,36.7434236,127.1153034,R
111603.65,-26.95,36.7434236,127.1153034,R
111603.71,-26.97,36.7434220,127.1153072,R
111603.71,-26.97,36.7434220,127.1153072,R
111603.77,-26.99,36.7434205,127.1153112,R
111603.77,-26.99,36.7434205,127.1153112,R
111603.84,-27.01,36.7434190,127.1153151,R
111603.84,-27.01,36.7434190,127.1153151,R
111603.90,-27.00,36.7434169,127.1153191,R
111603.90,-27.00,36.7434169,127.1153191,R
111603.96,-27.02,36.7434154,127.1153231,R
111603.96,-27.02,36.7434154,127.1153231,R
111604.02,-27.03,36.7434139,127.1153271,R
111604.02,-27.05,36.7434129,127.1153291,R
111604.02,-27.05,36.7434129,127.1153291,R
111604.09,-27.05,36.7434114,127.1153331,R
111604.09,-27.05,36.7434114,127.1153331,R
111604.21,-27.06,36.7434098,127.1153371,R
111604.21,-27.07,36.7434088,127.1153391,R
111604.21,-27.07,36.7434088,127.1153391,R
111604.27,-27.07,36.7434073,127.1153431,R
111604.34,-27.08,36.7434063,127.1153451,R
111604.34,-27.09,36.7434058,127.1153471,R
111604.40,-27.11,36.7434047,127.1153491,R
111604.40,-27.11,36.7434037,127.1153511,R
111604.46,-27.12,36.7434032,127.1153531,R
111604.46,-26.83,36.7434032,127.1153551,R
111604.46,-26.83,36.7434032,127.1153551,R
111604.52,-26.83,36.7434017,127.1153591,R
111604.52,-26.83,36.7434017,127.1153591,R
111604.59,-26.84,36.7434002,127.1153631,R
111604.59,-26.84,36.7434002,127.1153631,R
111604.65,-26.87,36.7433986,127.1153671,R
111604.65,-26.87,36.7433986,127.1153671,R
111604.77,-26.88,36.7433971,127.1153711,R
111604.77,-26.88,36.7433971,127.1153711,R
111604.84,-26.92,36.7433951,127.1153751,R
111604.84,-26.92,36.7433951,127.1153751,R
111604.90,-26.93,36.7433936,127.1153793,R
111604.90,-26.93,36.7433936,127.1153793,R
111604.96,-26.94,36.7433920,127.1153833,R
111604.96,-26.94,36.7433910,127.1153852,R
111605.02,-26.94,36.7433905,127.1153873,R
111605.02,-26.94,36.7433905,127.1153873,R
111605.09,-26.96,36.7433885,127.1153914,R
111605.09,-26.99,36.7433880,127.1153934,R
111605.15,-27.00,36.7433869,127.1153954,R
111605.15,-27.00,36.7433859,127.1153974,R
111605.21,-27.01,36.7433854,127.1153996,R
111605.21,-27.01,36.7433854,127.1153996,R
111605.27,-27.02,36.7433834,127.1154036,R
111605.27,-27.02,36.7433834,127.1154036,R
111605.34,-27.05,36.7433819,127.1154077,R
111605.40,-27.05,36.7433808,127.1154098,R
111605.40,-27.07,36.7433803,127.1154118,R
111605.46,-27.07,36.7433793,127.1154137,R
111605.46,-27.07,36.7433793,127.1154137,R
111605.52,-26.88,36.7433788,127.1154179,R
111605.52,-26.88,36.7433788,127.1154179,R
111605.59,-26.92,36.7433768,127.1154221,R
111605.59,-26.92,36.7433768,127.1154221,R
111605.65,-26.94,36.7433752,127.1154262,R
111605.65,-26.94,36.7433752,127.1154262,R
111605.71,-26.94,36.7433732,127.1154304,R
111605.71,-26.94,36.7433732,127.1154304,R
111605.77,-26.94,36.7433717,127.1154348,R
111605.77,-26.94,36.7433717,127.1154348,R
111605.84,-26.95,36.7433702,127.1154389,R
111605.84,-26.95,36.7433702,127.1154389,R
111605.90,-27.00,36.7433681,127.1154432,R
111605.90,-27.00,36.7433681,127.1154432,R
111605.96,-27.01,36.7433666,127.1154476,R
111606.02,-27.00,36.7433656,127.1154498,R
111606.02,-27.00,36.7433646,127.1154519,R
111606.09,-26.99,36.7433635,127.1154541,R
111606.09,-26.99,36.7433630,127.1154563,R
111606.15,-26.99,36.7433620,127.1154584,R
111606.15,-27.00,36.7433610,127.1154608,R
111606.21,-27.01,36.7433600,127.1154629,R
111606.21,-27.03,36.7433595,127.1154651,R
111606.27,-27.05,36.7433585,127.1154674,R
111606.27,-27.06,36.7433574,127.1154696,R
111606.34,-27.03,36.7433564,127.1154719,R
111606.34,-27.03,36.7433554,127.1154741,R
111606.40,-27.03,36.7433544,127.1154764,R
111606.40,-27.03,36.7433539,127.1154788,R
111606.46,-26.92,36.7433534,127.1154811,R
111606.52,-26.93,36.7433524,127.1154834,R
111606.52,-26.93,36.7433524,127.1154834,R
111606.59,-26.95,36.7433508,127.1154879,R
111606.59,-26.95,36.7433508,127.1154879,R
111606.65,-26.95,36.7433488,127.1154926,R
111606.65,-26.95,36.7433488,127.1154926,R
111606.71,-26.95,36.7433468,127.1154973,R
111606.71,-26.95,36.7433468,127.1154973,R
111606.77,-26.97,36.7433447,127.1155021,R
111606.77,-26.97,36.7433447,127.1155021,R
111606.84,-27.01,36.7433427,127.1155067,R
111606.84,-27.01,36.7433427,127.1155067,R
111606.90,-27.06,36.7433412,127.1155114,R
111606.90,-27.06,36.7433412,127.1155114,R
111606.96,-27.07,36.7433391,127.1155163,R
111606.96,-27.07,36.7433391,127.1155163,R
111607.02,-27.07,36.7433371,127.1155211,R
111607.02,-27.07,36.7433361,127.1155234,R
111607.02,-27.07,36.7433361,127.1155234,R
111607.15,-27.07,36.7433340,127.1155282,R
111607.15,-27.09,36.7433330,127.1155308,R
111607.21,-27.12,36.7433320,127.1155333,R
111607.21,-27.13,36.7433310,127.1155356,R
111607.21,-27.13,36.7433310,127.1155356,R
111607.27,-27.14,36.7433290,127.1155406,R
111607.34,-27.13,36.7433279,127.1155431,R
111607.34,-27.13,36.7433279,127.1155431,R
111607.40,-27.13,36.7433259,127.1155479,R
111607.40,-27.14,36.7433249,127.1155504,R
111607.46,-26.96,36.7433244,127.1155533,R
111607.46,-26.97,36.7433234,127.1155558,R
111607.46,-26.97,36.7433234,127.1155558,R
111607.52,-26.97,36.7433213,127.1155608,R
111607.52,-26.97,36.7433213,127.1155608,R
111607.59,-26.94,36.7433193,127.1155657,R
111607.59,-26.94,36.7433193,127.1155657,R
111607.71,-26.94,36.7433173,127.1155710,R
111607.71,-26.94,36.7433173,127.1155710,R
111607.77,-26.92,36.7433152,127.1155759,R
111607.77,-26.92,36.7433152,127.1155759,R
111607.84,-26.88,36.7433132,127.1155811,R
111607.84,-26.88,36.7433132,127.1155811,R
111607.90,-26.84,36.7433112,127.1155863,R
111607.90,-26.84,36.7433112,127.1155863,R
111607.96,-26.81,36.7433091,127.1155914,R
111607.96,-26.81,36.7433091,127.1155914,R
111608.02,-26.76,36.7433066,127.1155966,R
111608.02,-26.72,36.7433056,127.1155992,R
111608.02,-26.72,36.7433056,127.1155992,R
111608.09,-26.68,36.7433035,127.1156044,R
111608.15,-26.64,36.7433025,127.1156071,R
111608.15,-26.63,36.7433015,127.1156097,R
111608.21,-26.59,36.7433005,127.1156124,R
111608.21,-26.59,36.7433005,127.1156124,R
111608.27,-26.53,36.7432984,127.1156176,R
111608.27,-26.53,36.7432984,127.1156176,R
111608.34,-26.49,36.7432959,127.1156229,R
111608.40,-26.45,36.7432949,127.1156256,R
111608.40,-26.44,36.7432939,127.1156284,R
111608.46,-26.42,36.7432928,127.1156311,R
111608.46,-26.28,36.7432923,127.1156341,R
111608.46,-26.28,36.7432923,127.1156341,R
111608.52,-26.25,36.7432903,127.1156394,R
111608.52,-26.25,36.7432903,127.1156394,R
111608.59,-26.19,36.7432878,127.1156449,R
111608.59,-26.19,36.7432878,127.1156449,R
111608.65,-26.17,36.7432857,127.1156504,R
111608.65,-26.17,36.7432857,127.1156504,R
111608.71,-26.13,36.7432837,127.1156559,R
111608.71,-26.13,36.7432837,127.1156559,R
111608.77,-26.08,36.7432817,127.1156614,R
111608.77,-26.08,36.7432817,127.1156614,R
111608.90,-26.07,36.7432791,127.1156669,R
111608.90,-26.07,36.7432791,127.1156669,R
111608.96,-26.08,36.7432771,127.1156726,R
111608.96,-26.08,36.7432771,127.1156726,R
111609.02,-26.12,36.7432745,127.1156783,R
111609.02,-26.12,36.7432735,127.1156809,R
111609.09,-26.12,36.7432725,127.1156837,R
111609.09,-26.13,36.7432715,127.1156866,R
111609.15,-26.13,36.7432705,127.1156894,R
111609.15,-26.15,36.7432694,127.1156923,R
111609.21,-26.18,36.7432679,127.1156951,R
111609.21,-26.19,36.7432669,127.1156979,R
111609.27,-26.20,36.7432659,127.1157008,R
111609.27,-26.21,36.7432649,127.1157038,R
111609.34,-26.21,36.7432633,127.1157066,R
111609.34,-26.26,36.7432623,127.1157094,R
111609.34,-26.26,36.7432623,127.1157094,R
111609.46,-26.26,36.7432603,127.1157151,R
111609.46,-26.15,36.7432598,127.1157184,R
111609.46,-26.15,36.7432598,127.1157184,R
111609.52,-26.18,36.7432572,127.1157242,R
111609.52,-26.18,36.7432572,127.1157242,R
111609.59,-26.19,36.7432552,127.1157301,R
111609.59,-26.19,36.7432552,127.1157301,R
111609.65,-26.19,36.7432527,127.1157359,R
111609.65,-26.19,36.7432527,127.1157359,R
111609.71,-26.20,36.7432506,127.1157417,R
111609.71,-26.20,36.7432506,127.1157417,R
111609.77,-26.21,36.7432481,127.1157478,R
111609.77,-26.21,36.7432481,127.1157478,R
111609.84,-26.24,36.7432455,127.1157536,R
111609.84,-26.24,36.7432455,127.1157536,R
111609.90,-26.22,36.7432435,127.1157596,R
111609.90,-26.22,36.7432435,127.1157596,R
111610.02,-26.26,36.7432410,127.1157656,R
111610.02,-26.26,36.7432410,127.1157656,R
111610.02,-26.28,36.7432384,127.1157714,R
111610.09,-26.28,36.7432374,127.1157744,R
111610.15,-26.28,36.7432364,127.1157774,R
111610.15,-26.28,36.7432364,127.1157774,R
111610.21,-26.28,36.7432338,127.1157836,R
111610.21,-26.27,36.7432328,127.1157866,R
111610.27,-26.27,36.7432313,127.1157896,R
111610.27,-26.26,36.7432303,127.1157926,R
111610.27,-26.26,36.7432303,127.1157926,R
111610.34,-26.28,36.7432277,127.1157988,R
111610.40,-26.28,36.7432267,127.1158017,R
111610.40,-26.28,36.7432252,127.1158049,R
111610.40,-26.28,36.7432252,127.1158049,R
111610.46,-26.25,36.7432237,127.1158109,R
111610.46,-26.25,36.7432237,127.1158109,R
111610.52,-26.26,36.7432211,127.1158171,R
111610.52,-26.26,36.7432211,127.1158171,R
111610.59,-26.25,36.7432186,127.1158232,R
111610.59,-26.25,36.7432186,127.1158232,R
111610.71,-26.27,36.7432160,127.1158294,R
111610.71,-26.27,36.7432160,127.1158294,R
111610.77,-26.28,36.7432140,127.1158356,R
111610.77,-26.28,36.7432140,127.1158356,R
111610.84,-26.30,36.7432115,127.1158417,R
111610.84,-26.30,36.7432115,127.1158417,R
111610.90,-26.28,36.7432089,127.1158479,R
111610.90,-26.28,36.7432089,127.1158479,R
111610.96,-26.31,36.7432064,127.1158543,R
111610.96,-26.31,36.7432064,127.1158543,R
111611.02,-26.32,36.7432038,127.1158604,R
111611.02,-26.31,36.7432028,127.1158636,R
111611.09,-26.30,36.7432013,127.1158668,R
111611.09,-26.31,36.7432003,127.1158699,R
111611.15,-26.28,36.7431987,127.1158729,R
111611.21,-26.28,36.7431977,127.1158761,R
111611.21,-26.30,36.7431962,127.1158792,R
111611.21,-26.30,36.7431962,127.1158792,R
111611.27,-26.32,36.7431942,127.1158856,R
111611.34,-26.32,36.7431926,127.1158888,R
111611.34,-26.30,36.7431916,127.1158919,R
111611.40,-26.27,36.7431901,127.1158951,R
111611.40,-26.27,36.7431891,127.1158983,R
111611.46,-26.26,36.7431876,127.1159014,R
111611.46,-26.25,36.7431870,127.1159044,R
111611.46,-26.25,36.7431870,127.1159044,R
111611.52,-26.22,36.7431845,127.1159108,R
111611.52,-26.22,36.7431845,127.1159108,R
111611.59,-26.21,36.7431820,127.1159173,R
111611.59,-26.21,36.7431820,127.1159173,R
111611.65,-26.21,36.7431794,127.1159236,R
111611.65,-26.21,36.7431794,127.1159236,R
111611.77,-26.22,36.7431769,127.1159301,R
111611.77,-26.22,36.7431769,127.1159301,R
111611.77,-26.22,36.7431743,127.1159364,R
111611.77,-26.22,36.7431743,127.1159364,R
111611.90,-26.21,36.7431718,127.1159429,R
111611.90,-26.21,36.7431718,127.1159429,R
111611.96,-26.21,36.7431692,127.1159492,R
111611.96,-26.21,36.7431692,127.1159492,R
111612.02,-26.24,36.7431667,127.1159557,R
111612.02,-26.24,36.7431657,127.1159589,R
111612.09,-26.25,36.7431642,127.1159623,R
111612.09,-26.26,36.7431631,127.1159654,R
111612.15,-26.26,36.7431616,127.1159688,R
111612.15,-26.25,36.7431606,127.1159719,R
111612.21,-26.26,36.7431591,127.1159752,R
111612.21,-26.26,36.7431591,127.1159752,R
111612.27,-26.24,36.7431565,127.1159817,R
111612.27,-26.24,36.7431565,127.1159817,R
111612.34,-26.24,36.7431540,127.1159883,R
111612.34,-26.24,36.7431530,127.1159914,R
111612.40,-26.22,36.7431514,127.1159948,R
111612.46,-26.21,36.7431499,127.1159979,R
111612.46,-26.21,36.7431489,127.1160013,R
111612.52,-26.21,36.7431479,127.1160047,R
111612.52,-26.21,36.7431479,127.1160047,R
111612.59,-26.24,36.7431453,127.1160114,R
111612.59,-26.24,36.7431453,127.1160114,R
111612.65,-26.24,36.7431428,127.1160179,R
111612.65,-26.24,36.7431428,127.1160179,R
111612.71,-26.26,36.7431403,127.1160246,R
111612.71,-26.26,36.7431403,127.1160246,R
111612.77,-26.26,36.7431372,127.1160313,R
111612.77,-26.26,36.7431372,127.1160313,R
111612.84,-26.31,36.7431347,127.1160379,R
111612.84,-26.31,36.7431347,127.1160379,R
111612.90,-26.28,36.7431321,127.1160446,R
111612.90,-26.28,36.7431321,127.1160446,R
111612.96,-26.28,36.7431296,127.1160512,R
111613.02,-26.28,36.7431280,127.1160546,R
111613.02,-26.30,36.7431270,127.1160579,R
111613.09,-26.28,36.7431255,127.1160613,R
111613.09,-26.28,36.7431245,127.1160646,R
111613.15,-26.28,36.7431230,127.1160679,R
111613.15,-26.27,36.7431214,127.1160714,R
111613.21,-26.26,36.7431204,127.1160747,R
111613.21,-26.26,36.7431204,127.1160747,R
111613.27,-26.26,36.7431174,127.1160814,R
111613.27,-26.26,36.7431174,127.1160814,R
111613.34,-26.26,36.7431148,127.1160882,R
111613.34,-26.26,36.7431148,127.1160882,R
111613.40,-26.26,36.7431123,127.1160949,R
111613.40,-26.26,36.7431108,127.1160984,R
111613.46,-26.28,36.7431092,127.1161018,R
111613.52,-26.19,36.7431087,127.1161051,R
111613.52,-26.19,36.7431077,127.1161084,R
111613.52,-26.19,36.7431077,127.1161084,R
111613.59,-26.21,36.7431052,127.1161152,R
111613.59,-26.21,36.7431052,127.1161152,R
111613.65,-26.21,36.7431021,127.1161221,R
111613.65,-26.21,36.7431021,127.1161221,R
111613.71,-26.25,36.7430996,127.1161289,R
111613.71,-26.25,36.7430996,127.1161289,R
